StormID,StormName,PAGASA_Name,Timestamp,Latitude,Longitude,Pressure_hPa
8215,GORDON,,1982083018,26.4,147.2,945
8215,GORDON,,1982083100,26.8,146.8,945
8215,GORDON,,1982083106,27.1,146.3,945
8215,GORDON,,1982083112,27.1,145.7,945
8215,GORDON,,1982083118,26.8,145.0,945
8215,GORDON,,1982090100,27.0,144.4,950
8215,GORDON,,1982090106,27.0,143.8,955
8215,GORDON,,1982090112,27.2,143.2,955
8215,GORDON,,1982090118,27.5,142.4,955
8215,GORDON,,1982090200,27.4,141.6,960
8215,GORDON,,1982090206,27.5,141.0,965
8215,GORDON,,1982090212,27.7,140.5,965
8215,GORDON,,1982090218,28.2,139.9,965
8215,GORDON,,1982090300,28.6,139.5,970
8215,GORDON,,1982090306,29.1,139.3,970
8215,GORDON,,1982090312,29.4,139.6,965
8215,GORDON,,1982090318,30.0,140.4,965
8215,GORDON,,1982090400,30.9,141.2,965
8215,GORDON,,1982090406,31.9,142.9,965
8215,GORDON,,1982090412,32.9,144.5,965
8215,GORDON,,1982090418,34.1,146.1,965
8215,GORDON,,1982090500,35.7,148.0,970
8215,GORDON,,1982090506,37.0,149.5,970
8215,GORDON,,1982090512,38.7,150.2,970
8215,GORDON,,1982090518,40.2,150.8,975
8215,GORDON,,1982090600,41.7,151.8,980
8215,GORDON,,1982090606,43.0,153.0,980
8215,GORDON,,1982090612,44.5,154.5,980
8215,GORDON,,1982090618,46.0,156.0,984
8215,GORDON,,1982090700,47.5,157.0,984
8215,GORDON,,1982090706,49.0,159.0,984
8215,GORDON,,1982090712,49.0,161.0,984
8215,GORDON,,1982090718,49.0,164.0,984
8215,GORDON,,1982090800,49.5,167.0,984
8215,GORDON,,1982090806,50.0,172.3,990
8215,GORDON,,1982090812,50.8,177.0,996
8216,HOPE,,1982090406,17.0,118.0,1000
8216,HOPE,,1982090412,17.0,117.4,998
8216,HOPE,,1982090418,16.7,116.7,998
8216,HOPE,,1982090500,16.5,116.0,994
8216,HOPE,,1982090506,16.5,115.4,992
8216,HOPE,,1982090512,16.5,114.0,985
8216,HOPE,,1982090518,16.3,112.5,980
8216,HOPE,,1982090600,16.2,111.0,980
8216,HOPE,,1982090606,16.2,110.0,980
8216,HOPE,,1982090612,16.2,109.0,980
8216,HOPE,,1982090618,15.5,107.7,985
8216,HOPE,,1982090700,15.5,106.0,990
8216,HOPE,,1982090706,16.3,104.3,990
8216,HOPE,,1982090712,16.5,104.0,998
8216,HOPE,,1982090718,17.0,103.0,998
8217,IRVING,,1982090506,13.3,132.2,1000
8217,IRVING,,1982090512,13.6,131.3,998
8217,IRVING,,1982090518,14.0,130.4,996
8217,IRVING,,1982090600,14.3,129.5,996
8217,IRVING,,1982090606,13.9,128.8,996
8217,IRVING,,1982090612,13.4,128.2,996
8217,IRVING,,1982090618,13.2,127.5,996
8217,IRVING,,1982090700,13.2,127.0,996
8217,IRVING,,1982090706,13.0,126.5,990
8217,IRVING,,1982090712,13.0,126.2,985
8217,IRVING,,1982090718,13.1,125.7,985
8217,IRVING,,1982090800,13.1,125.2,985
8217,IRVING,,1982090806,13.1,124.6,985
8217,IRVING,,1982090812,13.0,124.0,985
8217,IRVING,,1982090818,13.2,122.8,985
8217,IRVING,,1982090900,13.3,121.5,985
8217,IRVING,,1982090906,13.7,120.9,990
8217,IRVING,,1982090912,14.1,120.3,990
8217,IRVING,,1982090918,14.5,119.7,990
8217,IRVING,,1982091000,14.9,119.1,990
8217,IRVING,,1982091006,15.1,118.3,985
8217,IRVING,,1982091012,15.3,117.5,980
8217,IRVING,,1982091018,15.6,116.8,980
8217,IRVING,,1982091100,15.8,115.9,980
8217,IRVING,,1982091106,15.9,115.5,975
8217,IRVING,,1982091112,16.0,115.0,965
8217,IRVING,,1982091118,16.1,114.6,960
8217,IRVING,,1982091200,16.3,114.1,955
8217,IRVING,,1982091206,16.5,113.9,950
8217,IRVING,,1982091212,17.2,113.6,950
8217,IRVING,,1982091218,17.4,113.3,955
8217,IRVING,,1982091300,17.6,113.1,955
8217,IRVING,,1982091306,18.0,112.9,955
8217,IRVING,,1982091312,18.5,112.6,960
8217,IRVING,,1982091318,18.9,112.3,965
8217,IRVING,,1982091400,19.2,112.1,970
8217,IRVING,,1982091406,19.7,112.0,970
8217,IRVING,,1982091412,20.0,111.7,975
8217,IRVING,,1982091418,20.2,111.2,975
8217,IRVING,,1982091500,20.5,110.2,980
8217,IRVING,,1982091506,20.8,109.5,980
8217,IRVING,,1982091512,21.2,108.7,980
8217,IRVING,,1982091518,21.5,107.8,985
8217,IRVING,,1982091600,21.7,107.0,990
8217,IRVING,,1982091606,22.3,106.8,1000
8217,IRVING,,1982091612,23.0,107.0,1008
8218,JUDY,,1982090512,12.9,144.6,1002
8218,JUDY,,1982090518,13.0,144.4,1000
8218,JUDY,,1982090600,12.8,143.5,994
8218,JUDY,,1982090606,13.1,143.1,994
8218,JUDY,,1982090612,13.7,142.5,992
8218,JUDY,,1982090618,14.1,142.1,988
8218,JUDY,,1982090700,14.6,141.5,988
8218,JUDY,,1982090706,15.1,140.6,985
8218,JUDY,,1982090712,15.9,139.7,985
8218,JUDY,,1982090718,16.7,138.7,985
8218,JUDY,,1982090800,17.5,137.8,975
8218,JUDY,,1982090806,18.3,137.0,970
8218,JUDY,,1982090812,19.3,136.2,965
8218,JUDY,,1982090818,20.5,135.4,960
8218,JUDY,,1982090900,21.5,134.6,955
8218,JUDY,,1982090906,22.4,133.8,960
8218,JUDY,,1982090912,23.2,133.5,960
8218,JUDY,,1982090918,24.1,133.7,960
8218,JUDY,,1982091000,24.8,133.7,965
8218,JUDY,,1982091006,25.4,134.0,965
8218,JUDY,,1982091012,25.9,134.4,965
8218,JUDY,,1982091018,26.5,134.8,965
8218,JUDY,,1982091100,27.1,135.4,965
8218,JUDY,,1982091106,27.8,135.8,965
8218,JUDY,,1982091112,28.3,136.3,965
8218,JUDY,,1982091118,29.8,136.7,965
8218,JUDY,,1982091200,31.6,136.8,965
8218,JUDY,,1982091206,33.6,137.3,965
8218,JUDY,,1982091212,36.0,139.3,980
8218,JUDY,,1982091218,39.7,140.6,984
8218,JUDY,,1982091300,42.0,142.0,986
8218,JUDY,,1982091306,45.0,144.0,986
8218,JUDY,,1982091312,47.0,146.0,986
8218,JUDY,,1982091318,49.0,148.0,986
8218,JUDY,,1982091400,50.0,150.0,986
8218,JUDY,,1982091406,51.0,152.5,984
8218,JUDY,,1982091412,51.0,155.0,980
8218,JUDY,,1982091418,50.0,159.0,984
8218,JUDY,,1982091500,49.0,162.0,990
8218,JUDY,,1982091506,48.0,166.0,994
8218,JUDY,,1982091512,46.0,172.0,996
8218,JUDY,,1982091518,45.0,177.0,998
8219,KEN,,1982091500,17.0,136.0,1006
8219,KEN,,1982091506,17.0,135.0,1006
8219,KEN,,1982091512,17.2,134.2,1006
8219,KEN,,1982091518,17.5,133.5,1004
8219,KEN,,1982091600,17.5,132.7,1004
8219,KEN,,1982091606,17.6,132.3,1000
8219,KEN,,1982091612,17.8,131.8,996
8219,KEN,,1982091618,18.1,131.1,994
8219,KEN,,1982091700,18.4,130.5,990
8219,KEN,,1982091706,18.7,130.0,985
8219,KEN,,1982091712,19.0,129.4,970
8219,KEN,,1982091718,19.2,129.1,960
8219,KEN,,1982091800,19.6,128.3,945
8219,KEN,,1982091806,19.9,127.5,940
8219,KEN,,1982091812,20.2,127.0,940
8219,KEN,,1982091818,20.7,126.5,940
8219,KEN,,1982091900,20.6,126.0,950
8219,KEN,,1982091906,20.6,125.2,950
8219,KEN,,1982091912,20.6,124.9,945
8219,KEN,,1982091918,20.7,124.6,945
8219,KEN,,1982092000,20.8,124.4,940
8219,KEN,,1982092006,20.9,124.1,940
8219,KEN,,1982092012,21.0,124.3,940
8219,KEN,,1982092018,21.0,124.6,950
8219,KEN,,1982092100,21.1,124.8,955
8219,KEN,,1982092106,21.2,124.9,955
8219,KEN,,1982092112,21.3,124.9,955
8219,KEN,,1982092118,21.8,124.8,960
8219,KEN,,1982092200,22.2,125.2,965
8219,KEN,,1982092206,22.7,125.7,965
8219,KEN,,1982092212,23.0,126.3,965
8219,KEN,,1982092218,23.4,126.8,965
8219,KEN,,1982092300,24.2,127.6,965
8219,KEN,,1982092306,24.9,128.3,965
8219,KEN,,1982092312,25.8,129.3,965
8219,KEN,,1982092318,26.9,130.3,965
8219,KEN,,1982092400,27.9,130.8,970
8219,KEN,,1982092406,29.4,131.5,970
8219,KEN,,1982092412,31.2,132.3,970
8219,KEN,,1982092418,33.1,132.5,978
8219,KEN,,1982092500,35.4,132.4,990
8219,KEN,,1982092506,37.0,132.5,992
8219,KEN,,1982092512,38.0,133.0,994
8219,KEN,,1982092518,38.5,134.0,996
8219,KEN,,1982092600,39.3,135.2,996
8219,KEN,,1982092606,40.5,137.0,998
8219,KEN,,1982092612,42.5,140.0,998
8219,KEN,,1982092618,45.0,144.0,996
8219,KEN,,1982092700,48.0,150.0,996
8220,LOLA,,1982091506,23.0,167.0,1006
8220,LOLA,,1982091512,24.0,166.0,1004
8220,LOLA,,1982091518,24.5,165.0,1004
8220,LOLA,,1982091600,25.0,164.0,1004
8220,LOLA,,1982091606,25.7,162.7,1004
8220,LOLA,,1982091612,26.2,161.4,1002
8220,LOLA,,1982091618,27.0,160.3,1000
8220,LOLA,,1982091700,27.5,159.3,996
8220,LOLA,,1982091706,27.8,159.0,990
8220,LOLA,,1982091712,29.0,159.2,990
8220,LOLA,,1982091718,30.0,159.7,990
8220,LOLA,,1982091800,31.0,160.5,990
8220,LOLA,,1982091806,32.0,161.5,990
8220,LOLA,,1982091812,33.0,163.5,990
8220,LOLA,,1982091818,34.5,166.5,990
8220,LOLA,,1982091900,36.0,170.0,990
8220,LOLA,,1982091906,37.0,174.0,990
8220,LOLA,,1982091912,38.5,177.5,992
8220,LOLA,,1982091918,40.0,181.0,992
8221,MAC,,1982100106,11.0,150.0,1004
8221,MAC,,1982100112,11.5,149.5,1002
8221,MAC,,1982100118,11.9,149.1,1000
8221,MAC,,1982100200,12.2,148.4,1000
8221,MAC,,1982100206,12.3,147.5,994
8221,MAC,,1982100212,12.5,146.6,990
8221,MAC,,1982100218,12.6,145.6,985
8221,MAC,,1982100300,13.0,144.6,970
8221,MAC,,1982100306,13.3,143.7,960
8221,MAC,,1982100312,13.7,143.0,955
8221,MAC,,1982100318,14.1,142.1,955
8221,MAC,,1982100400,14.6,141.4,940
8221,MAC,,1982100406,15.1,140.6,920
8221,MAC,,1982100412,15.6,139.7,905
8221,MAC,,1982100418,15.9,139.0,900
8221,MAC,,1982100500,16.2,138.3,895
8221,MAC,,1982100506,16.7,137.6,905
8221,MAC,,1982100512,17.3,136.8,905
8221,MAC,,1982100518,17.9,136.3,920
8221,MAC,,1982100600,18.6,135.9,920
8221,MAC,,1982100606,19.5,135.6,920
8221,MAC,,1982100612,20.4,135.4,915
8221,MAC,,1982100618,21.1,135.3,910
8221,MAC,,1982100700,21.9,135.3,920
8221,MAC,,1982100706,23.3,135.6,920
8221,MAC,,1982100712,24.6,136.0,925
8221,MAC,,1982100718,26.1,136.6,930
8221,MAC,,1982100800,27.7,137.4,935
8221,MAC,,1982100806,29.7,138.4,935
8221,MAC,,1982100812,31.6,140.2,940
8221,MAC,,1982100818,33.2,142.2,960
8221,MAC,,1982100900,34.5,144.7,965
8221,MAC,,1982100906,35.0,147.0,972
8221,MAC,,1982100912,36.0,149.0,980
8221,MAC,,1982100918,36.0,151.0,988
8221,MAC,,1982101000,35.0,152.0,996
8221,MAC,,1982101006,34.5,153.0,1000
8221,MAC,,1982101012,34.0,154.0,1004
8221,MAC,,1982101018,33.0,155.0,1008
8221,MAC,,1982101100,32.0,156.0,1012
8221,MAC,,1982101106,32.0,156.5,1014
8221,MAC,,1982101112,32.0,157.0,1014
8221,MAC,,1982101118,32.0,157.0,1014
8221,MAC,,1982101200,32.0,157.0,1014
8221,MAC,,1982101206,32.0,157.0,1016
8221,MAC,,1982101212,32.0,157.0,1018
8222,NANCY,,1982101000,17.0,147.5,1006
8222,NANCY,,1982101006,16.0,146.0,1006
8222,NANCY,,1982101012,16.0,144.5,1006
8222,NANCY,,1982101018,16.0,143.0,1004
8222,NANCY,,1982101100,16.0,141.5,1002
8222,NANCY,,1982101106,16.2,139.9,998
8222,NANCY,,1982101112,16.2,138.5,996
8222,NANCY,,1982101118,16.0,137.1,992
8222,NANCY,,1982101200,15.9,135.6,990
8222,NANCY,,1982101206,15.9,134.4,990
8222,NANCY,,1982101212,16.0,133.0,985
8222,NANCY,,1982101218,16.1,131.6,980
8222,NANCY,,1982101300,16.3,130.6,975
8222,NANCY,,1982101306,16.6,129.5,970
8222,NANCY,,1982101312,16.9,128.1,970
8222,NANCY,,1982101318,17.3,126.6,955
8222,NANCY,,1982101400,17.8,125.0,945
8222,NANCY,,1982101406,17.6,123.6,935
8222,NANCY,,1982101412,17.5,122.3,935
8222,NANCY,,1982101418,17.4,120.8,950
8222,NANCY,,1982101500,17.4,119.5,970
8222,NANCY,,1982101506,17.3,118.5,980
8222,NANCY,,1982101512,17.0,117.3,985
8222,NANCY,,1982101518,17.0,116.1,975
8222,NANCY,,1982101600,16.9,114.7,970
8222,NANCY,,1982101606,16.9,113.5,970
8222,NANCY,,1982101612,17.1,112.4,970
8222,NANCY,,1982101618,17.3,111.3,975
8222,NANCY,,1982101700,17.5,110.0,975
8222,NANCY,,1982101706,17.7,108.9,975
8222,NANCY,,1982101712,18.2,107.7,975
8222,NANCY,,1982101718,18.9,107.0,980
8222,NANCY,,1982101800,18.8,106.2,980
8222,NANCY,,1982101806,19.0,106.0,985
8222,NANCY,,1982101812,19.0,105.5,985
8222,NANCY,,1982101818,19.0,105.0,990
8222,NANCY,,1982101900,19.0,104.5,992
8222,NANCY,,1982101906,19.0,104.0,1000
8222,NANCY,,1982101912,19.0,103.0,1000
8222,NANCY,,1982101918,19.0,103.0,1004
8222,NANCY,,1982102000,19.0,103.0,1008
8223,OWEN,,1982101412,12.0,160.0,1006
8223,OWEN,,1982101418,11.5,159.0,1004
8223,OWEN,,1982101500,11.2,157.9,1004
8223,OWEN,,1982101506,11.5,156.5,1002
8223,OWEN,,1982101512,12.3,155.1,1000
8223,OWEN,,1982101518,13.3,153.8,998
8223,OWEN,,1982101600,14.5,152.4,996
8223,OWEN,,1982101606,14.6,150.9,996
8223,OWEN,,1982101612,15.2,149.5,996
8223,OWEN,,1982101618,15.8,148.6,994
8223,OWEN,,1982101700,16.3,148.0,992
8223,OWEN,,1982101706,16.6,147.3,990
8223,OWEN,,1982101712,16.7,146.9,985
8223,OWEN,,1982101718,17.0,146.1,985
8223,OWEN,,1982101800,17.2,145.2,985
8223,OWEN,,1982101806,17.2,144.7,980
8223,OWEN,,1982101812,17.3,144.2,980
8223,OWEN,,1982101818,17.9,143.8,975
8223,OWEN,,1982101900,19.0,143.5,965
8223,OWEN,,1982101906,20.0,143.3,965
8223,OWEN,,1982101912,21.0,143.2,960
8223,OWEN,,1982101918,22.0,143.3,950
8223,OWEN,,1982102000,23.2,143.9,945
8223,OWEN,,1982102006,24.6,144.9,945
8223,OWEN,,1982102012,26.0,146.0,945
8223,OWEN,,1982102018,27.5,147.3,940
8223,OWEN,,1982102100,28.8,149.0,940
8223,OWEN,,1982102106,29.8,150.6,950
8223,OWEN,,1982102112,30.7,152.4,955
8223,OWEN,,1982102118,31.0,153.9,965
8223,OWEN,,1982102200,30.8,155.0,970
8223,OWEN,,1982102206,30.1,156.1,975
8223,OWEN,,1982102212,29.1,157.0,980
8223,OWEN,,1982102218,28.0,158.0,985
8223,OWEN,,1982102300,27.2,159.3,985
8223,OWEN,,1982102306,26.3,160.5,980
8223,OWEN,,1982102312,25.9,161.6,980
8223,OWEN,,1982102318,25.6,162.9,980
8223,OWEN,,1982102400,25.4,164.0,980
8223,OWEN,,1982102406,25.4,164.9,980
8223,OWEN,,1982102412,25.4,165.6,980
8223,OWEN,,1982102418,25.5,166.1,980
8223,OWEN,,1982102500,25.5,166.5,980
8223,OWEN,,1982102506,25.7,167.0,980
8223,OWEN,,1982102512,26.8,167.5,980
8223,OWEN,,1982102518,27.4,167.1,980
8223,OWEN,,1982102600,27.7,166.8,985
8223,OWEN,,1982102606,28.1,166.5,985
8223,OWEN,,1982102612,28.7,165.8,985
8223,OWEN,,1982102618,29.4,165.2,990
8223,OWEN,,1982102700,30.0,164.6,996
8223,OWEN,,1982102706,30.8,164.7,996
8223,OWEN,,1982102712,31.6,165.6,996
8223,OWEN,,1982102718,32.5,167.2,996
8223,OWEN,,1982102800,33.0,169.0,1000
8223,OWEN,,1982102806,34.0,171.0,1000
8223,OWEN,,1982102812,35.0,173.0,1000
8223,OWEN,,1982102818,35.5,175.5,1004
8223,OWEN,,1982102900,36.0,178.0,1004
8224,PAMELA,,1982112306,8.0,177.0,1006
8224,PAMELA,,1982112312,8.0,177.0,1006
8224,PAMELA,,1982112318,7.5,176.0,1006
8224,PAMELA,,1982112400,7.0,175.0,1004
8224,PAMELA,,1982112406,7.0,174.0,1002
8224,PAMELA,,1982112412,7.0,173.0,1002
8224,PAMELA,,1982112418,7.0,172.5,996
8224,PAMELA,,1982112500,7.2,172.1,985
8224,PAMELA,,1982112506,7.3,171.5,985
8224,PAMELA,,1982112512,7.5,170.5,985
8224,PAMELA,,1982112518,7.5,169.7,985
8224,PAMELA,,1982112600,7.9,168.7,985
8224,PAMELA,,1982112606,8.4,167.6,980
8224,PAMELA,,1982112612,9.1,166.4,970
8224,PAMELA,,1982112618,9.6,165.1,970
8224,PAMELA,,1982112700,10.0,164.0,960
8224,PAMELA,,1982112706,10.4,163.1,940
8224,PAMELA,,1982112712,10.9,162.1,945
8224,PAMELA,,1982112718,11.4,161.2,945
8224,PAMELA,,1982112800,11.9,160.3,955
8224,PAMELA,,1982112806,12.5,159.9,950
8224,PAMELA,,1982112812,13.0,159.3,950
8224,PAMELA,,1982112818,13.4,158.8,955
8224,PAMELA,,1982112900,13.7,158.4,965
8224,PAMELA,,1982112906,13.6,158.2,980
8224,PAMELA,,1982112912,13.4,157.7,985
8224,PAMELA,,1982112918,13.0,157.0,985
8224,PAMELA,,1982113000,12.4,156.0,994
8224,PAMELA,,1982113006,12.1,154.7,996
8224,PAMELA,,1982113012,11.5,153.3,996
8224,PAMELA,,1982113018,11.4,151.7,996
8224,PAMELA,,1982120100,11.7,149.8,1000
8224,PAMELA,,1982120106,11.9,147.6,1000
8224,PAMELA,,1982120112,12.1,145.2,1000
8224,PAMELA,,1982120118,12.2,143.0,1000
8224,PAMELA,,1982120200,12.2,141.0,998
8224,PAMELA,,1982120206,12.3,139.1,998
8224,PAMELA,,1982120212,12.5,137.4,998
8224,PAMELA,,1982120218,13.1,136.0,998
8224,PAMELA,,1982120300,13.7,134.7,992
8224,PAMELA,,1982120306,14.4,133.2,990
8224,PAMELA,,1982120312,14.9,132.3,985
8224,PAMELA,,1982120318,15.2,131.7,985
8224,PAMELA,,1982120400,15.5,131.1,990
8224,PAMELA,,1982120406,15.7,130.6,985
8224,PAMELA,,1982120412,15.9,130.1,980
8224,PAMELA,,1982120418,16.0,129.8,970
8224,PAMELA,,1982120500,16.1,129.5,960
8224,PAMELA,,1982120506,16.3,129.4,975
8224,PAMELA,,1982120512,16.3,129.0,985
8224,PAMELA,,1982120518,16.0,128.9,985
8224,PAMELA,,1982120600,15.6,128.6,985
8224,PAMELA,,1982120606,15.3,128.3,990
8224,PAMELA,,1982120612,14.4,127.4,985
8224,PAMELA,,1982120618,13.8,126.5,985
8224,PAMELA,,1982120700,13.4,125.5,990
8224,PAMELA,,1982120706,12.7,124.0,996
8224,PAMELA,,1982120712,12.1,122.5,996
8224,PAMELA,,1982120718,11.6,121.0,1000
8224,PAMELA,,1982120800,11.0,119.5,1000
8225,ROGER,,1982120712,12.0,128.0,1006
8225,ROGER,,1982120718,12.2,127.0,1004
8225,ROGER,,1982120800,12.3,125.9,1000
8225,ROGER,,1982120806,12.9,124.7,1000
8225,ROGER,,1982120812,13.6,123.8,996
8225,ROGER,,1982120818,14.2,122.9,990
8225,ROGER,,1982120900,15.0,122.0,980
8225,ROGER,,1982120906,15.9,121.7,985
8225,ROGER,,1982120912,16.8,122.0,990
8225,ROGER,,1982120918,17.5,122.3,990
8225,ROGER,,1982121000,18.0,122.5,990
8225,ROGER,,1982121006,18.4,122.5,996
8225,ROGER,,1982121012,19.2,122.2,1004
8225,ROGER,,1982121018,20.0,122.0,1008
8225,ROGER,,1982121100,21.0,122.0,1010
8225,ROGER,,1982121106,21.0,123.0,1008
8225,ROGER,,1982121112,22.0,125.0,1010
8225,ROGER,,1982121118,22.0,127.0,1010
8301,SARAH,,1983062400,13.0,114.0,1004
8301,SARAH,,1983062406,13.5,113.0,1002
8301,SARAH,,1983062412,14.0,112.0,1002
8301,SARAH,,1983062418,14.5,111.2,1002
8301,SARAH,,1983062500,15.0,110.5,1000
8301,SARAH,,1983062506,15.6,109.8,998
8301,SARAH,,1983062512,16.1,108.8,998
8301,SARAH,,1983062518,16.6,108.0,998
8301,SARAH,,1983062600,17.0,107.0,1000
8301,SARAH,,1983062606,18.0,106.0,1000
8301,SARAH,,1983062612,19.0,105.0,1000
8301,SARAH,,1983062618,19.0,105.0,1000
8301,SARAH,,1983062700,20.0,104.0,1000
8301,SARAH,,1983062706,21.0,103.0,1000
8301,SARAH,,1983062712,24.0,102.0,1000
8302,TIP,,1983071000,13.0,123.0,1004
8302,TIP,,1983071006,13.0,121.0,1004
8302,TIP,,1983071012,13.5,120.0,1002
8302,TIP,,1983071018,13.9,118.9,998
8302,TIP,,1983071100,14.5,117.7,985
8302,TIP,,1983071106,15.2,116.8,980
8302,TIP,,1983071112,15.7,115.9,975
8302,TIP,,1983071118,16.3,114.9,975
8302,TIP,,1983071200,16.8,114.0,980
8302,TIP,,1983071206,17.5,113.0,985
8302,TIP,,1983071212,18.1,112.3,985
8302,TIP,,1983071218,18.8,111.9,990
8302,TIP,,1983071300,19.5,111.5,992
8302,TIP,,1983071306,20.2,111.0,994
8302,TIP,,1983071312,21.0,110.7,998
8302,TIP,,1983071318,21.5,110.4,1000
8302,TIP,,1983071400,22.0,110.0,1002
8302,TIP,,1983071406,23.0,110.0,1002
8303,VERA,,1983071006,9.0,140.0,1006
8303,VERA,,1983071012,9.0,138.4,1008
8303,VERA,,1983071018,9.5,137.1,1006
8303,VERA,,1983071100,10.0,136.0,1006
8303,VERA,,1983071106,10.2,135.2,1006
8303,VERA,,1983071112,10.6,134.3,1006
8303,VERA,,1983071118,10.8,133.4,1006
8303,VERA,,1983071200,11.3,132.5,1004
8303,VERA,,1983071206,11.3,131.3,1002
8303,VERA,,1983071212,11.3,130.2,1000
8303,VERA,,1983071218,11.2,129.2,998
8303,VERA,,1983071300,11.2,128.5,992
8303,VERA,,1983071306,11.5,128.0,990
8303,VERA,,1983071312,11.7,127.1,985
8303,VERA,,1983071318,12.2,126.4,980
8303,VERA,,1983071400,12.4,125.5,975
8303,VERA,,1983071406,13.0,124.5,975
8303,VERA,,1983071412,13.5,123.6,975
8303,VERA,,1983071418,13.9,122.4,975
8303,VERA,,1983071500,14.4,121.2,980
8303,VERA,,1983071506,14.9,120.0,980
8303,VERA,,1983071512,15.6,118.8,985
8303,VERA,,1983071518,16.1,117.8,980
8303,VERA,,1983071600,16.7,116.4,975
8303,VERA,,1983071606,17.2,115.3,975
8303,VERA,,1983071612,17.6,114.6,970
8303,VERA,,1983071618,18.2,113.4,970
8303,VERA,,1983071700,19.0,112.2,965
8303,VERA,,1983071706,19.5,111.3,965
8303,VERA,,1983071712,20.0,109.9,975
8303,VERA,,1983071718,20.5,108.5,975
8303,VERA,,1983071800,21.0,107.0,980
8303,VERA,,1983071806,21.5,105.5,990
8303,VERA,,1983071812,21.7,104.0,992
8303,VERA,,1983071818,21.9,102.0,994
8303,VERA,,1983071900,22.0,100.0,996
8304,WAYNE,,1983072200,14.1,135.1,1008
8304,WAYNE,,1983072206,14.8,134.0,1004
8304,WAYNE,,1983072212,15.5,133.0,1002
8304,WAYNE,,1983072218,16.1,131.8,998
8304,WAYNE,,1983072300,16.8,130.2,990
8304,WAYNE,,1983072306,17.3,128.8,985
8304,WAYNE,,1983072312,18.1,127.6,965
8304,WAYNE,,1983072318,18.8,126.2,945
8304,WAYNE,,1983072400,19.3,124.4,920
8304,WAYNE,,1983072406,19.9,122.8,920
8304,WAYNE,,1983072412,20.4,121.8,930
8304,WAYNE,,1983072418,21.1,120.5,940
8304,WAYNE,,1983072500,22.3,119.3,950
8304,WAYNE,,1983072506,23.3,118.2,960
8304,WAYNE,,1983072512,24.4,116.8,980
8304,WAYNE,,1983072518,25.5,115.5,996
8304,WAYNE,,1983072600,27.0,113.5,1000
8305,ABBY,,1983080400,9.0,144.0,1008
8305,ABBY,,1983080406,9.0,143.0,1006
8305,ABBY,,1983080412,9.0,142.0,1006
8305,ABBY,,1983080418,9.0,141.4,1006
8305,ABBY,,1983080500,9.2,140.8,1004
8305,ABBY,,1983080506,9.4,140.4,998
8305,ABBY,,1983080512,9.6,140.0,998
8305,ABBY,,1983080518,9.9,139.4,996
8305,ABBY,,1983080600,10.3,138.8,996
8305,ABBY,,1983080606,11.1,138.1,990
8305,ABBY,,1983080612,11.8,137.4,985
8305,ABBY,,1983080618,12.3,136.7,975
8305,ABBY,,1983080700,12.9,135.8,970
8305,ABBY,,1983080706,13.5,135.1,965
8305,ABBY,,1983080712,14.4,134.0,945
8305,ABBY,,1983080718,15.0,133.4,920
8305,ABBY,,1983080800,15.8,132.7,910
8305,ABBY,,1983080806,16.5,132.5,910
8305,ABBY,,1983080812,17.1,132.0,900
8305,ABBY,,1983080818,17.4,131.5,895
8305,ABBY,,1983080900,17.8,130.8,895
8305,ABBY,,1983080906,18.2,130.6,900
8305,ABBY,,1983080912,18.6,130.5,910
8305,ABBY,,1983080918,18.9,130.4,920
8305,ABBY,,1983081000,19.2,130.4,925
8305,ABBY,,1983081006,19.5,130.4,925
8305,ABBY,,1983081012,19.9,130.5,925
8305,ABBY,,1983081018,20.1,130.5,930
8305,ABBY,,1983081100,20.5,130.7,935
8305,ABBY,,1983081106,21.2,130.6,935
8305,ABBY,,1983081112,21.6,130.6,920
8305,ABBY,,1983081118,21.9,130.6,920
8305,ABBY,,1983081200,22.5,130.5,920
8305,ABBY,,1983081206,22.9,130.8,915
8305,ABBY,,1983081212,23.3,131.1,915
8305,ABBY,,1983081218,24.0,131.5,920
8305,ABBY,,1983081300,24.6,131.8,925
8305,ABBY,,1983081306,25.0,132.2,925
8305,ABBY,,1983081312,25.4,132.6,930
8305,ABBY,,1983081318,25.9,132.9,935
8305,ABBY,,1983081400,26.6,133.3,940
8305,ABBY,,1983081406,27.1,133.5,940
8305,ABBY,,1983081412,27.6,133.5,945
8305,ABBY,,1983081418,28.0,133.5,950
8305,ABBY,,1983081500,28.5,133.6,955
8305,ABBY,,1983081506,29.0,133.9,955
8305,ABBY,,1983081512,29.6,134.4,955
8305,ABBY,,1983081518,30.4,134.7,960
8305,ABBY,,1983081600,31.1,135.1,960
8305,ABBY,,1983081606,31.9,135.8,965
8305,ABBY,,1983081612,32.7,136.5,970
8305,ABBY,,1983081618,33.8,137.0,970
8305,ABBY,,1983081700,34.8,137.4,974
8305,ABBY,,1983081706,35.0,138.2,978
8305,ABBY,,1983081712,35.7,139.2,984
8305,ABBY,,1983081718,36.5,140.3,990
8305,ABBY,,1983081800,37.4,141.5,992
8305,ABBY,,1983081806,37.7,142.3,992
8305,ABBY,,1983081812,37.9,143.3,992
8305,ABBY,,1983081818,37.9,144.2,992
8305,ABBY,,1983081900,38.0,144.5,992
8305,ABBY,,1983081906,38.0,145.0,990
